system,n_trials,cr_pct_mean,cr_pct_std,tresp_s_mean,tresp_s_std,fpr_pct_mean,fpr_pct_std,fcr_pct_mean,fcr_pct_std,na_pct_mean,na_pct_std,moop_utility_mean,moop_utility_std,n_rules_total_mean,n_rules_total_std,peak_concurrent_rules_mean,peak_concurrent_rules_std,controller_load_final_mean,controller_load_final_std
proposed_dynamic_sdn,10,96.55555555555556,0.12985907090377397,2.2707717804866867,0.008594515370498946,1.1165,0.06767754428168918,1.1165,0.06767754428168918,98.3198717948718,0.09148718308037129,0.5214526658119658,0.0006871383692176787,2820.9,27.04237415612764,73.7,1.004987562112089,0.5805980000000001,0.004562643531988873
traditional_firewall,10,71.66512345679013,0.1785327760985126,44.99835734063616,0.014345424307103574,12.048499999999999,0.27020408953233854,9.9465,0.2008737165484821,88.00833333333333,0.2265651602974688,0.4082376604938272,0.00111197240321872,0.0,0.0,0.0,0.0,0.246,0.0
ids_ips,10,77.96141975308642,0.13111836196267151,30.00068721660522,0.008060558000671085,8.386,0.19337528280522276,6.396,0.18252123164169162,91.75384615384615,0.21529683803556676,0.451565371320038,0.000953668947663127,0.0,0.0,0.0,0.0,0.246,0.0
static_sdn,10,85.08641975308642,0.16598655243448945,15.002791003997341,0.0048079892337642245,4.4595,0.15032381714152945,4.4595,0.15032381714152945,94.38461538461539,0.2044660788084437,0.45495260978157653,0.001541575877229155,3418.5,34.325646388669796,79.7,1.4177446878757824,0.607838,0.0064365608829560364
